Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Error,Using_imputer,Using_cat,Training Time,Testing Time
algerian_forest_fires_46279,,,fastica,standard,SVC(random_state=0),2,0.9183673469387755,,,,0.0018911361694335938,0.0003483295440673828
algerian_forest_fires_46279,,,fastica,standard,SVC(random_state=0),3,0.9375,,,,0.001890420913696289,0.0003485679626464844
algerian_forest_fires_46279,,,fastica,standard,SVC(random_state=0),4,0.7708333333333334,,,,0.0020322799682617188,0.0004296302795410156
algerian_forest_fires_46279,,,truncated_svd,standard,SVC(random_state=0),0,0.8367346938775511,,,,0.0013670921325683594,0.00024127960205078125
algerian_forest_fires_46279,,,truncated_svd,standard,SVC(random_state=0),1,0.8367346938775511,,,,0.0015630722045898438,0.00024366378784179688
algerian_forest_fires_46279,,,truncated_svd,standard,SVC(random_state=0),2,0.8163265306122449,,,,0.0015227794647216797,0.0002663135528564453
algerian_forest_fires_46279,,,truncated_svd,standard,SVC(random_state=0),3,0.9375,,,,0.0013689994812011719,0.00024437904357910156
algerian_forest_fires_46279,,,truncated_svd,standard,SVC(random_state=0),4,0.9375,,,,0.001687765121459961,0.00030922889709472656
algerian_forest_fires_46279,,,select_percentile,standard,SVC(random_state=0),0,0.9795918367346939,,,,0.0013794898986816406,0.000225067138671875
algerian_forest_fires_46279,,,select_percentile,standard,SVC(random_state=0),1,0.9795918367346939,,,,0.001800537109375,0.00024271011352539062
algerian_forest_fires_46279,,,select_percentile,standard,SVC(random_state=0),2,0.9591836734693877,,,,0.0014562606811523438,0.00031256675720214844
algerian_forest_fires_46279,,,select_percentile,standard,SVC(random_state=0),3,1.0,,,,0.0014967918395996094,0.0002760887145996094
algerian_forest_fires_46279,,,select_percentile,standard,SVC(random_state=0),4,0.9583333333333334,,,,0.0014801025390625,0.00026154518127441406
algerian_forest_fires_46279,,,generic_univariate,standard,SVC(random_state=0),0,0.9591836734693877,,,,0.0013890266418457031,0.0002186298370361328
algerian_forest_fires_46279,,,generic_univariate,standard,SVC(random_state=0),1,0.9795918367346939,,,,0.0014030933380126953,0.00020575523376464844
algerian_forest_fires_46279,,,generic_univariate,standard,SVC(random_state=0),2,0.9591836734693877,,,,0.0013175010681152344,0.00019669532775878906
algerian_forest_fires_46279,,,generic_univariate,standard,SVC(random_state=0),3,0.9583333333333334,,,,0.0012960433959960938,0.0002224445343017578
algerian_forest_fires_46279,,,generic_univariate,standard,SVC(random_state=0),4,0.9583333333333334,,,,0.0013225078582763672,0.0002014636993408203
algerian_forest_fires_46279,,,polynomial_features,standard,SVC(random_state=0),0,0.8979591836734694,,,,0.004044294357299805,0.0008020401000976562
algerian_forest_fires_46279,,,polynomial_features,standard,SVC(random_state=0),1,0.8979591836734694,,,,0.0034351348876953125,0.0008747577667236328
algerian_forest_fires_46279,,,polynomial_features,standard,SVC(random_state=0),2,0.9183673469387755,,,,0.003191709518432617,0.0008180141448974609
algerian_forest_fires_46279,,,polynomial_features,standard,SVC(random_state=0),3,0.9583333333333334,,,,0.002719879150390625,0.0007109642028808594
algerian_forest_fires_46279,,,polynomial_features,standard,SVC(random_state=0),4,0.9166666666666666,,,,0.002603292465209961,0.0006430149078369141
algerian_forest_fires_46279,,,nystroem,standard,SVC(random_state=0),0,0.9387755102040817,,,,0.002864837646484375,0.0007746219635009766
algerian_forest_fires_46279,,,nystroem,standard,SVC(random_state=0),1,0.9387755102040817,,,,0.0029141902923583984,0.0007350444793701172
algerian_forest_fires_46279,,,nystroem,standard,SVC(random_state=0),2,0.8979591836734694,,,,0.002809762954711914,0.0006735324859619141
algerian_forest_fires_46279,,,nystroem,standard,SVC(random_state=0),3,0.9791666666666666,,,,0.002987384796142578,0.0008997917175292969
algerian_forest_fires_46279,,,nystroem,standard,SVC(random_state=0),4,0.9375,,,,0.0028870105743408203,0.0007197856903076172
algerian_forest_fires_46279,,,rbf_sampler,standard,SVC(random_state=0),0,0.6122448979591837,,,,0.004083871841430664,0.001312255859375
